date,year,month,hour,season,weekday,is_holiday,working_day,weather_sit,is_covid,temp,wind,humidity,total_count
2018-05-23,2018,5,5,2,2,0,1,1.0,0,0.5469658918677095,-0.9547341760100437,1.5830790540829518,118.0
2018-05-23,2018,5,6,2,2,0,1,1.0,0,0.5469658918677095,-1.6968138361270033,1.5830790540829518,388.0
2018-05-23,2018,5,7,2,2,0,1,1.0,0,0.6505320483767758,-0.5836943459515638,1.2644914173374175,923.0
2018-05-23,2018,5,8,2,2,0,1,1.0,0,1.0647966744130408,0.15838531416539592,0.043238809812869226,1383.0
2018-05-23,2018,5,9,2,2,0,1,2.0,0,1.168362830922107,0.15838531416539592,0.043238809812869226,707.0
2018-05-23,2018,5,10,2,2,0,1,2.0,0,1.168362830922107,0.776785030929529,-0.32844676639025416,395.0
2018-05-23,2018,5,11,2,2,0,1,1.0,0,1.2719289874311732,2.013584464457795,-0.5408385242206104,460.0
2018-05-23,2018,5,12,2,2,0,1,1.0,0,1.2719289874311732,2.384624294516275,-0.8594261609661448,638.0
2018-05-23,2018,5,13,2,2,0,1,3.0,0,1.3754951439402396,2.1372644078106218,-1.1780137977116791,611.0
2018-05-23,2018,5,14,2,2,0,1,2.0,0,1.2719289874311732,1.5188646910464887,-1.018719979338912,625.0
2018-05-23,2018,5,15,2,2,0,1,2.0,0,1.3754951439402396,1.5188646910464887,-1.018719979338912,750.0
2018-05-23,2018,5,16,2,2,0,1,2.0,0,1.3754951439402396,1.2715048043408355,-1.1780137977116791,1027.0
2018-05-23,2018,5,17,2,2,0,1,3.0,0,1.2719289874311732,1.0241449176351822,-1.1780137977116791,1727.0
2018-05-23,2018,5,18,2,2,0,1,3.0,0,1.168362830922107,0.6531050875767024,-1.018719979338912,1526.0
2018-05-23,2018,5,19,2,2,0,1,1.0,0,1.0647966744130408,0.6531050875767024,-0.9125241004237338,1177.0
2018-05-23,2018,5,20,2,2,0,1,1.0,0,0.9612305179039745,0.6531050875767024,-0.7532302820509666,754.0
2018-05-23,2018,5,21,2,2,0,1,1.0,0,0.8576643613949083,0.40574520087104915,-0.5939364636781994,521.0
2018-05-23,2018,5,22,2,2,0,1,1.0,0,0.754098204885842,-0.08897457254025733,-0.3815447058478432,367.0
2018-05-23,2018,5,23,2,2,0,1,1.0,0,0.6505320483767758,-0.5836943459515638,-0.00985912964471983,330.0
2018-05-24,2018,5,0,2,3,0,1,1.0,0,0.44339973535864324,-1.6968138361270033,0.4680223254735817,106.0
2018-05-24,2018,5,1,2,3,0,1,3.0,0,0.44339973535864324,-0.9547341760100437,0.9990017200494722,47.0
2018-05-24,2018,5,2,2,3,0,1,1.0,0,0.339833578849577,-0.5836943459515638,1.2644914173374175,14.0
2018-05-24,2018,5,3,2,3,0,1,1.0,0,0.339833578849577,-0.831054232657217,0.7335120227615269,8.0
2018-05-24,2018,5,4,2,3,0,1,1.0,0,0.339833578849577,-0.831054232657217,0.7335120227615269,24.0
2018-05-24,2018,5,5,2,3,0,1,1.0,0,0.339833578849577,-0.3363344592459106,0.4680223254735817,91.0
2018-05-24,2018,5,6,2,3,0,1,1.0,0,0.339833578849577,0.6531050875767024,0.4680223254735817,365.0
2018-05-24,2018,5,7,2,3,0,1,1.0,0,0.6505320483767758,-0.08897457254025733,-0.22225088747507604,880.0
2018-05-24,2018,5,8,2,3,0,1,1.0,0,0.8576643613949083,0.15838531416539592,-0.3815447058478432,1352.0
2018-05-24,2018,5,9,2,3,0,1,1.0,0,1.0647966744130408,-0.08897457254025733,-1.1780137977116791,693.0
2018-05-24,2018,5,10,2,3,0,1,1.0,0,1.168362830922107,-0.831054232657217,-1.6027973133723914,452.0
2018-05-24,2018,5,11,2,3,0,1,1.0,0,1.2719289874311732,-0.08897457254025733,-1.6027973133723914,497.0
2018-05-24,2018,5,12,2,3,0,1,1.0,0,1.3754951439402396,-0.08897457254025733,-1.4435034949996244,705.0
2018-05-24,2018,5,13,2,3,0,1,1.0,0,1.4790613004493058,-0.9547341760100437,-1.8682870106603369,675.0
2018-05-24,2018,5,14,2,3,0,1,1.0,0,1.4790613004493058,-1.6968138361270033,-2.080678768490693,643.0
2018-05-24,2018,5,15,2,3,0,1,1.0,0,1.582627456958372,-1.6968138361270033,-2.133776707948282,789.0
2018-05-24,2018,5,16,2,3,0,1,1.0,0,1.582627456958372,-0.9547341760100437,-2.3461684657786384,1024.0
2018-05-24,2018,5,17,2,3,0,1,1.0,0,1.3754951439402396,-0.3363344592459106,-1.5496993739148024,1725.0
2018-05-24,2018,5,18,2,3,0,1,1.0,0,1.2719289874311732,-0.08897457254025733,-1.4435034949996244,1400.0
2018-05-24,2018,5,19,2,3,0,1,1.0,0,0.9612305179039745,0.15838531416539592,-0.5408385242206104,1082.0
2018-05-24,2018,5,20,2,3,0,1,1.0,0,0.8576643613949083,-0.831054232657217,-0.5939364636781994,791.0
2018-05-24,2018,5,21,2,3,0,1,1.0,0,0.754098204885842,0.15838531416539592,-0.3815447058478432,556.0
2018-05-24,2018,5,22,2,3,0,1,1.0,0,0.6505320483767758,-0.3363344592459106,0.25563056764322545,357.0
2018-05-24,2018,5,23,2,3,0,1,1.0,0,0.6505320483767758,-1.6968138361270033,0.4680223254735817,192.0
2018-05-25,2018,5,0,2,4,0,1,1.0,0,0.5469658918677095,-0.5836943459515638,0.7335120227615269,95.0
2018-05-25,2018,5,1,2,4,0,1,1.0,0,0.44339973535864324,-0.5836943459515638,0.9990017200494722,57.0
2018-05-25,2018,5,2,2,4,0,1,3.0,0,0.44339973535864324,-0.3363344592459106,0.9990017200494722,34.0
2018-05-25,2018,5,3,2,4,0,1,3.0,0,0.44339973535864324,-0.831054232657217,0.9990017200494722,15.0
2018-05-25,2018,5,4,2,4,0,1,1.0,0,0.339833578849577,-0.831054232657217,0.9990017200494722,19.0
2018-05-25,2018,5,5,2,4,0,1,1.0,0,0.2362674223405107,-0.5836943459515638,0.9990017200494722,97.0
2018-05-25,2018,5,6,2,4,0,1,1.0,0,0.44339973535864324,-0.5836943459515638,0.9990017200494722,322.0
2018-05-25,2018,5,7,2,4,0,1,1.0,0,0.44339973535864324,0.15838531416539592,1.2644914173374175,683.0
2018-05-25,2018,5,8,2,4,0,1,1.0,0,0.6505320483767758,0.15838531416539592,0.7335120227615269,1189.0
2018-05-25,2018,5,9,2,4,0,1,1.0,0,0.9612305179039745,0.15838531416539592,0.043238809812869226,755.0
2018-05-25,2018,5,10,2,4,0,1,3.0,0,1.168362830922107,0.6531050875767024,-0.32844676639025416,611.0
2018-05-25,2018,5,11,2,4,0,1,3.0,0,1.3754951439402396,0.40574520087104915,-0.7001323425933775,633.0
2018-05-25,2018,5,12,2,4,0,1,3.0,0,1.3754951439402396,0.6531050875767024,-0.7001323425933775,818.0
2018-05-25,2018,5,13,2,4,0,1,1.0,0,1.4790613004493058,0.15838531416539592,-0.7001323425933775,832.0
2018-05-25,2018,5,14,2,4,0,1,1.0,0,1.3754951439402396,1.766224577752142,-0.48774058476302135,950.0
2018-05-25,2018,5,15,2,4,0,1,2.0,0,1.4790613004493058,0.776785030929529,-0.48774058476302135,1126.0
2018-05-25,2018,5,16,2,4,0,1,2.0,0,1.4790613004493058,1.0241449176351822,-0.48774058476302135,1314.0
2018-05-25,2018,5,17,2,4,0,1,1.0,0,1.4790613004493058,1.2715048043408355,-0.48774058476302135,1312.0
2018-05-25,2018,5,18,2,4,0,1,1.0,0,1.4790613004493058,0.776785030929529,-0.7001323425933775,1145.0
2018-05-25,2018,5,19,2,4,0,1,1.0,0,1.3754951439402396,0.776785030929529,-0.48774058476302135,885.0
2018-05-25,2018,5,20,2,4,0,1,1.0,0,1.168362830922107,0.15838531416539592,0.043238809812869226,685.0
2018-05-25,2018,5,21,2,4,0,1,1.0,0,0.9612305179039745,0.15838531416539592,0.5211202649311707,511.0
2018-05-25,2018,5,22,2,4,0,1,1.0,0,0.9612305179039745,0.15838531416539592,0.5211202649311707,411.0
2018-05-25,2018,5,23,2,4,0,1,1.0,0,0.9612305179039745,-0.08897457254025733,0.5211202649311707,326.0
2018-05-26,2018,5,0,2,5,0,0,2.0,0,0.9612305179039745,-0.08897457254025733,0.5211202649311707,189.0
2018-05-26,2018,5,1,2,5,0,0,1.0,0,0.8576643613949083,0.40574520087104915,0.7335120227615269,118.0
2018-05-26,2018,5,2,2,5,0,0,2.0,0,0.8576643613949083,0.15838531416539592,0.7335120227615269,104.0
2018-05-26,2018,5,3,2,5,0,0,3.0,0,0.8576643613949083,0.15838531416539592,0.7335120227615269,30.0
2018-05-26,2018,5,4,2,5,0,0,3.0,0,0.8576643613949083,-0.08897457254025733,0.7335120227615269,30.0
2018-05-26,2018,5,5,2,5,0,0,3.0,0,0.754098204885842,-0.08897457254025733,0.9990017200494722,28.0
2018-05-26,2018,5,6,2,5,0,0,2.0,0,0.8576643613949083,-0.08897457254025733,0.7335120227615269,77.0
2018-05-26,2018,5,7,2,5,0,0,2.0,0,0.8576643613949083,-0.08897457254025733,0.7335120227615269,191.0
2018-05-26,2018,5,8,2,5,0,0,3.0,0,0.9612305179039745,-0.3363344592459106,0.7335120227615269,392.0
2018-05-26,2018,5,9,2,5,0,0,1.0,0,1.168362830922107,0.15838531416539592,0.5211202649311707,642.0
2018-05-26,2018,5,10,2,5,0,0,1.0,0,1.3754951439402396,0.40574520087104915,0.09633674927045828,941.0
2018-05-26,2018,5,11,2,5,0,0,1.0,0,1.3754951439402396,1.0241449176351822,0.09633674927045828,1031.0
2018-05-26,2018,5,12,2,5,0,0,1.0,0,1.4790613004493058,0.776785030929529,-0.11605500855989793,1177.0
2018-05-26,2018,5,13,2,5,0,0,1.0,0,1.582627456958372,1.0241449176351822,-0.2753488269326651,1186.0
2018-05-26,2018,5,14,2,5,0,0,2.0,0,1.4790613004493058,0.776785030929529,-0.11605500855989793,1152.0
2018-05-26,2018,5,15,2,5,0,0,2.0,0,1.4790613004493058,0.40574520087104915,-0.11605500855989793,952.0
2018-05-26,2018,5,16,2,5,0,0,1.0,0,1.4790613004493058,-0.831054232657217,-0.11605500855989793,912.0
2018-05-26,2018,5,17,2,5,0,0,2.0,0,1.3754951439402396,-0.3363344592459106,0.09633674927045828,882.0
2018-05-26,2018,5,18,2,5,0,0,1.0,0,1.4790613004493058,-0.08897457254025733,-0.11605500855989793,687.0
2018-05-26,2018,5,19,2,5,0,0,1.0,0,1.0647966744130408,-0.5836943459515638,0.786609962219116,533.0
2018-05-26,2018,5,20,2,5,0,0,1.0,0,0.9612305179039745,0.6531050875767024,1.3175893567950065,397.0
2018-05-26,2018,5,21,2,5,0,0,1.0,0,0.9612305179039745,-0.3363344592459106,0.9990017200494722,348.0
2018-05-26,2018,5,22,2,5,0,0,2.0,0,0.9612305179039745,-0.3363344592459106,0.9990017200494722,343.0
2018-05-26,2018,5,23,2,5,0,0,1.0,0,0.8576643613949083,-0.831054232657217,1.3175893567950065,272.0
2018-05-27,2018,5,0,2,6,0,0,1.0,0,0.8576643613949083,-0.5836943459515638,1.3175893567950065,158.0
2018-05-27,2018,5,1,2,6,0,0,1.0,0,0.8576643613949083,-0.5836943459515638,1.3175893567950065,120.0
2018-05-27,2018,5,2,2,6,0,0,2.0,0,0.8576643613949083,-0.831054232657217,1.3175893567950065,93.0
2018-05-27,2018,5,3,2,6,0,0,2.0,0,0.8576643613949083,-0.3363344592459106,1.3175893567950065,47.0
2018-05-27,2018,5,4,2,6,0,0,2.0,0,0.8576643613949083,-0.08897457254025733,1.3175893567950065,18.0
2018-05-27,2018,5,5,2,6,0,0,2.0,0,0.8576643613949083,-0.5836943459515638,1.3175893567950065,32.0
2018-05-27,2018,5,6,2,6,0,0,2.0,0,0.9612305179039745,-0.3363344592459106,1.3175893567950065,56.0
2018-05-27,2018,5,7,2,6,0,0,2.0,0,0.9612305179039745,-0.5836943459515638,0.9990017200494722,157.0
2018-05-27,2018,5,8,2,6,0,0,1.0,0,0.9612305179039745,-0.08897457254025733,1.3175893567950065,343.0
2018-05-27,2018,5,9,2,6,0,0,1.0,0,1.168362830922107,-0.3363344592459106,0.786609962219116,700.0
2018-05-27,2018,5,10,2,6,0,0,2.0,0,1.2719289874311732,-0.08897457254025733,0.5211202649311707,960.0
2018-05-27,2018,5,11,2,6,0,0,1.0,0,1.2719289874311732,0.6531050875767024,0.5211202649311707,1226.0
2018-05-27,2018,5,12,2,6,0,0,2.0,0,1.4790613004493058,-0.08897457254025733,0.3087285071008145,1211.0
2018-05-27,2018,5,13,2,6,0,0,2.0,0,1.4790613004493058,0.40574520087104915,0.09633674927045828,1247.0
2018-05-27,2018,5,14,2,6,0,0,1.0,0,1.3754951439402396,-0.08897457254025733,0.09633674927045828,1235.0
2018-05-27,2018,5,15,2,6,0,0,1.0,0,1.3754951439402396,-0.08897457254025733,-0.11605500855989793,1174.0
2018-05-27,2018,5,16,2,6,0,0,1.0,0,1.3754951439402396,0.40574520087104915,0.3087285071008145,980.0
2018-05-27,2018,5,17,2,6,0,0,2.0,0,1.2719289874311732,-0.9547341760100437,0.5211202649311707,804.0
2018-05-27,2018,5,18,2,6,0,0,1.0,0,0.9612305179039745,0.776785030929529,0.7335120227615269,739.0
2018-05-27,2018,5,19,2,6,0,0,2.0,0,0.8576643613949083,0.776785030929529,0.9990017200494722,517.0
2018-05-27,2018,5,21,2,6,0,0,1.0,0,0.8576643613949083,-0.9547341760100437,1.3175893567950065,330.0
2018-05-27,2018,5,22,2,6,0,0,2.0,0,0.8576643613949083,-0.3363344592459106,1.3175893567950065,299.0
2018-05-27,2018,5,23,2,6,0,0,2.0,0,0.754098204885842,0.776785030929529,1.2644914173374175,242.0
2018-05-28,2018,5,0,2,0,1,0,2.0,0,0.5469658918677095,0.40574520087104915,1.2644914173374175,130.0
2018-05-28,2018,5,1,2,0,1,0,2.0,0,0.44339973535864324,0.40574520087104915,1.5830790540829518,92.0
2018-05-28,2018,5,2,2,0,1,0,2.0,0,0.44339973535864324,0.15838531416539592,1.2644914173374175,25.0
2018-05-28,2018,5,3,2,0,1,0,2.0,0,0.339833578849577,0.6531050875767024,1.5830790540829518,28.0
2018-05-28,2018,5,4,2,0,1,0,2.0,0,0.339833578849577,0.6531050875767024,1.5830790540829518,19.0
2018-05-28,2018,5,5,2,0,1,0,2.0,0,0.339833578849577,1.0241449176351822,1.2644914173374175,24.0
2018-05-28,2018,5,6,2,0,1,0,2.0,0,0.339833578849577,-0.08897457254025733,1.2644914173374175,57.0
2018-05-28,2018,5,7,2,0,1,0,2.0,0,0.339833578849577,-0.08897457254025733,1.2644914173374175,83.0
2018-05-28,2018,5,8,2,0,1,0,2.0,0,0.339833578849577,-0.3363344592459106,1.2644914173374175,216.0
2018-05-28,2018,5,9,2,0,1,0,2.0,0,0.44339973535864324,-0.3363344592459106,1.2644914173374175,415.0
2018-05-28,2018,5,10,2,0,1,0,2.0,0,0.44339973535864324,0.15838531416539592,1.2644914173374175,650.0
2018-05-28,2018,5,11,2,0,1,0,2.0,0,0.44339973535864324,-0.3363344592459106,1.2644914173374175,809.0
2018-05-28,2018,5,12,2,0,1,0,2.0,0,0.5469658918677095,-0.5836943459515638,0.9990017200494722,973.0
2018-05-28,2018,5,13,2,0,1,0,2.0,0,0.5469658918677095,-0.3363344592459106,0.9990017200494722,1102.0
2018-05-28,2018,5,14,2,0,1,0,2.0,0,0.5469658918677095,-0.3363344592459106,0.9990017200494722,1143.0
2018-05-28,2018,5,15,2,0,1,0,2.0,0,0.6505320483767758,-0.831054232657217,0.7335120227615269,1128.0
2018-05-28,2018,5,16,2,0,1,0,2.0,0,0.754098204885842,-0.3363344592459106,0.7335120227615269,1092.0
2018-05-28,2018,5,17,2,0,1,0,2.0,0,0.6505320483767758,-0.9547341760100437,0.9990017200494722,1068.0
2018-05-28,2018,5,18,2,0,1,0,2.0,0,0.6505320483767758,-0.5836943459515638,0.9990017200494722,901.0
2018-05-28,2018,5,19,2,0,1,0,2.0,0,0.6505320483767758,-0.3363344592459106,0.9990017200494722,745.0
2018-05-28,2018,5,20,2,0,1,0,2.0,0,0.6505320483767758,-0.5836943459515638,0.9990017200494722,491.0
2018-05-28,2018,5,21,2,0,1,0,2.0,0,0.6505320483767758,-0.9547341760100437,0.9990017200494722,413.0
2018-05-28,2018,5,22,2,0,1,0,2.0,0,0.6505320483767758,-0.831054232657217,0.9990017200494722,255.0
2018-05-28,2018,5,23,2,0,1,0,2.0,0,0.6505320483767758,-0.9547341760100437,1.2644914173374175,279.0
2018-05-29,2018,5,0,2,1,0,1,2.0,0,0.6505320483767758,-0.9547341760100437,1.2644914173374175,94.0
2018-05-29,2018,5,1,2,1,0,1,2.0,0,0.6505320483767758,-0.9547341760100437,1.2644914173374175,23.0
2018-05-29,2018,5,2,2,1,0,1,2.0,0,0.6505320483767758,-1.6968138361270033,1.2644914173374175,14.0
2018-05-29,2018,5,3,2,1,0,1,2.0,0,0.6505320483767758,-1.6968138361270033,1.2644914173374175,11.0
2018-05-29,2018,5,4,2,1,0,1,4.0,0,0.6505320483767758,-1.6968138361270033,1.2644914173374175,19.0
2018-05-29,2018,5,5,2,1,0,1,4.0,0,0.6505320483767758,-1.6968138361270033,1.2644914173374175,93.0
2018-05-29,2018,5,6,2,1,0,1,2.0,0,0.6505320483767758,-1.6968138361270033,1.5830790540829518,351.0
2018-05-29,2018,5,7,2,1,0,1,2.0,0,0.754098204885842,-0.9547341760100437,1.2644914173374175,853.0
2018-05-29,2018,5,8,2,1,0,1,2.0,0,0.754098204885842,-0.831054232657217,1.2644914173374175,1182.0
2018-05-29,2018,5,9,2,1,0,1,2.0,0,0.8576643613949083,-0.9547341760100437,0.9990017200494722,580.0
2018-05-29,2018,5,10,2,1,0,1,2.0,0,0.8576643613949083,-0.5836943459515638,0.9990017200494722,438.0
2018-05-29,2018,5,11,2,1,0,1,2.0,0,1.0647966744130408,-0.5836943459515638,0.786609962219116,481.0
2018-05-29,2018,5,12,2,1,0,1,2.0,0,1.168362830922107,0.40574520087104915,0.5211202649311707,600.0
2018-05-29,2018,5,13,2,1,0,1,2.0,0,1.168362830922107,0.15838531416539592,0.5211202649311707,600.0
2018-05-29,2018,5,14,2,1,0,1,2.0,0,1.168362830922107,-0.5836943459515638,0.5211202649311707,545.0
2018-05-29,2018,5,15,2,1,0,1,1.0,0,1.3754951439402396,-0.9547341760100437,0.09633674927045828,705.0
2018-05-29,2018,5,16,2,1,0,1,1.0,0,1.2719289874311732,-0.9547341760100437,0.09633674927045828,992.0
2018-05-29,2018,5,17,2,1,0,1,1.0,0,1.3754951439402396,-0.9547341760100437,-0.11605500855989793,1712.0
2018-05-29,2018,5,18,2,1,0,1,1.0,0,1.2719289874311732,-0.3363344592459106,0.3087285071008145,1431.0
2018-05-29,2018,5,19,2,1,0,1,2.0,0,1.168362830922107,0.15838531416539592,0.786609962219116,1014.0
2018-05-29,2018,5,20,2,1,0,1,2.0,0,1.0647966744130408,-0.08897457254025733,0.9990017200494722,756.0
2018-05-29,2018,5,21,2,1,0,1,1.0,0,0.9612305179039745,-0.831054232657217,1.3175893567950065,433.0
2018-05-29,2018,5,22,2,1,0,1,2.0,0,0.9612305179039745,-0.3363344592459106,0.9990017200494722,263.0
2018-05-29,2018,5,23,2,1,0,1,2.0,0,0.8576643613949083,-0.831054232657217,1.3175893567950065,151.0
2018-05-30,2018,5,0,2,2,0,1,2.0,0,0.8576643613949083,-0.9547341760100437,1.3175893567950065,70.0
2018-05-30,2018,5,1,2,2,0,1,2.0,0,0.8576643613949083,-1.6968138361270033,1.3175893567950065,20.0
2018-05-30,2018,5,2,2,2,0,1,1.0,0,0.754098204885842,-1.6968138361270033,1.2644914173374175,15.0
2018-05-30,2018,5,3,2,2,0,1,1.0,0,0.754098204885842,-1.6968138361270033,1.2644914173374175,15.0
2018-05-30,2018,5,4,2,2,0,1,2.0,0,0.754098204885842,-0.5836943459515638,1.2644914173374175,28.0
2018-05-30,2018,5,5,2,2,0,1,2.0,0,0.754098204885842,-0.5836943459515638,1.5830790540829518,128.0
2018-05-30,2018,5,6,2,2,0,1,2.0,0,0.754098204885842,-0.3363344592459106,1.2644914173374175,419.0
2018-05-30,2018,5,7,2,2,0,1,2.0,0,0.8576643613949083,-0.3363344592459106,1.3175893567950065,919.0
2018-05-30,2018,5,8,2,2,0,1,2.0,0,0.8576643613949083,-0.831054232657217,1.3175893567950065,1405.0
2018-05-30,2018,5,9,2,2,0,1,2.0,0,0.9612305179039745,0.15838531416539592,0.9990017200494722,594.0
2018-05-30,2018,5,10,2,2,0,1,2.0,0,0.9612305179039745,0.15838531416539592,0.9990017200494722,388.0
2018-05-30,2018,5,11,2,2,0,1,2.0,0,1.0647966744130408,-0.3363344592459106,0.786609962219116,393.0
2018-05-30,2018,5,12,2,2,0,1,2.0,0,1.0647966744130408,-0.3363344592459106,0.786609962219116,487.0
2018-05-30,2018,5,13,2,2,0,1,2.0,0,1.168362830922107,0.15838531416539592,0.5211202649311707,486.0
2018-05-30,2018,5,14,2,2,0,1,2.0,0,1.2719289874311732,0.6531050875767024,0.3087285071008145,452.0
2018-05-30,2018,5,15,2,2,0,1,2.0,0,1.2719289874311732,1.0241449176351822,0.3087285071008145,655.0
2018-05-30,2018,5,16,2,2,0,1,2.0,0,1.168362830922107,0.776785030929529,0.3087285071008145,940.0
2018-05-30,2018,5,17,2,2,0,1,2.0,0,1.168362830922107,0.40574520087104915,0.3087285071008145,1591.0
2018-05-30,2018,5,18,2,2,0,1,2.0,0,1.0647966744130408,0.6531050875767024,0.786609962219116,1359.0
2018-05-30,2018,5,19,2,2,0,1,1.0,0,0.9612305179039745,1.2715048043408355,0.7335120227615269,936.0
2018-05-30,2018,5,20,2,2,0,1,2.0,0,0.9612305179039745,0.40574520087104915,0.7335120227615269,634.0
2018-05-30,2018,5,21,2,2,0,1,1.0,0,0.9612305179039745,0.15838531416539592,0.7335120227615269,346.0
2018-05-30,2018,5,22,2,2,0,1,2.0,0,0.8576643613949083,0.40574520087104915,0.9990017200494722,259.0
2018-05-30,2018,5,23,2,2,0,1,2.0,0,0.8576643613949083,0.40574520087104915,0.9990017200494722,224.0
2018-05-31,2018,5,0,2,3,0,1,2.0,0,0.754098204885842,-0.08897457254025733,1.2644914173374175,45.0
2018-05-31,2018,5,1,2,3,0,1,2.0,0,0.6505320483767758,-0.08897457254025733,1.2644914173374175,12.0
2018-05-31,2018,5,2,2,3,0,1,2.0,0,0.6505320483767758,-0.3363344592459106,1.2644914173374175,8.0
2018-05-31,2018,5,3,2,3,0,1,2.0,0,0.6505320483767758,-0.08897457254025733,1.2644914173374175,9.0
2018-05-31,2018,5,4,2,3,0,1,2.0,0,0.6505320483767758,-0.5836943459515638,1.2644914173374175,18.0
2018-05-31,2018,5,5,2,3,0,1,2.0,0,0.6505320483767758,-0.3363344592459106,1.2644914173374175,97.0
2018-05-31,2018,5,6,2,3,0,1,2.0,0,0.6505320483767758,-0.5836943459515638,1.2644914173374175,320.0
2018-05-31,2018,5,7,2,3,0,1,2.0,0,0.754098204885842,-0.831054232657217,1.2644914173374175,717.0
2018-05-31,2018,5,8,2,3,0,1,2.0,0,0.754098204885842,-0.831054232657217,1.5830790540829518,1315.0
2018-05-31,2018,5,9,2,3,0,1,2.0,0,0.9612305179039745,-0.3363344592459106,0.9990017200494722,691.0
2018-05-31,2018,5,10,2,3,0,1,2.0,0,0.9612305179039745,-0.831054232657217,1.3175893567950065,417.0
2018-05-31,2018,5,11,2,3,0,1,2.0,0,1.168362830922107,-0.08897457254025733,0.786609962219116,401.0
2018-05-31,2018,5,12,2,3,0,1,1.0,0,1.0647966744130408,-0.3363344592459106,1.3175893567950065,468.0
2018-05-31,2018,5,13,2,3,0,1,2.0,0,1.3754951439402396,-0.5836943459515638,0.5211202649311707,527.0
2018-05-31,2018,5,14,2,3,0,1,2.0,0,1.4790613004493058,0.15838531416539592,0.3087285071008145,509.0
2018-05-31,2018,5,15,2,3,0,1,2.0,0,1.4790613004493058,-0.08897457254025733,0.09633674927045828,565.0
2018-05-31,2018,5,16,2,3,0,1,1.0,0,1.4790613004493058,-0.08897457254025733,0.09633674927045828,818.0
2018-05-31,2018,5,17,2,3,0,1,2.0,0,1.3754951439402396,0.6531050875767024,0.3087285071008145,1565.0
2018-05-31,2018,5,18,2,3,0,1,2.0,0,0.9612305179039745,0.6531050875767024,0.9990017200494722,864.0
2018-05-31,2018,5,19,2,3,0,1,1.0,0,0.8576643613949083,-0.3363344592459106,1.3175893567950065,126.0
2018-05-31,2018,5,20,2,3,0,1,1.0,0,0.754098204885842,-0.5836943459515638,1.5830790540829518,196.0
2018-05-31,2018,5,21,2,3,0,1,2.0,0,0.8576643613949083,-0.9547341760100437,1.3175893567950065,223.0
2018-05-31,2018,5,22,2,3,0,1,2.0,0,0.8576643613949083,-0.5836943459515638,1.3175893567950065,122.0
2018-05-31,2018,5,23,2,3,0,1,2.0,0,0.8576643613949083,-0.831054232657217,1.3175893567950065,97.0
2018-06-01,2018,6,0,2,4,0,1,1.0,0,0.8576643613949083,-0.9547341760100437,1.3175893567950065,74.0
2018-06-01,2018,6,1,2,4,0,1,2.0,0,0.8576643613949083,-0.08897457254025733,1.3175893567950065,50.0
2018-06-01,2018,6,2,2,4,0,1,2.0,0,0.754098204885842,-0.5836943459515638,1.5830790540829518,29.0
2018-06-01,2018,6,3,2,4,0,1,2.0,0,0.754098204885842,-1.6968138361270033,1.5830790540829518,14.0
2018-06-01,2018,6,4,2,4,0,1,2.0,0,0.754098204885842,-1.6968138361270033,1.5830790540829518,18.0
2018-06-01,2018,6,5,2,4,0,1,2.0,0,0.754098204885842,-0.831054232657217,1.2644914173374175,110.0
2018-06-01,2018,6,6,2,4,0,1,2.0,0,0.754098204885842,-1.6968138361270033,1.5830790540829518,308.0
2018-06-01,2018,6,7,2,4,0,1,2.0,0,0.8576643613949083,-0.9547341760100437,1.3175893567950065,760.0
2018-06-01,2018,6,8,2,4,0,1,2.0,0,0.9612305179039745,-0.9547341760100437,0.9990017200494722,1289.0
2018-06-01,2018,6,9,2,4,0,1,2.0,0,1.0647966744130408,-0.9547341760100437,0.786609962219116,692.0
2018-06-01,2018,6,10,2,4,0,1,1.0,0,1.3754951439402396,0.40574520087104915,-0.32844676639025416,470.0
2018-06-01,2018,6,11,2,4,0,1,1.0,0,1.4790613004493058,0.776785030929529,-0.48774058476302135,528.0
2018-06-01,2018,6,12,2,4,0,1,1.0,0,1.582627456958372,-0.831054232657217,-0.6470344031357885,701.0
2018-06-01,2018,6,13,2,4,0,1,2.0,0,1.6861936134674382,0.15838531416539592,-0.6470344031357885,684.0
